game_card_id	game_name	game_description	game_gen	game_rarity	game_element	mapping_role	event_kind	mtg_name	mtg_type_line	mtg_mana_value	mtg_colors	mtg_rarity	mtg_set	mtg_released_at	mtg_scryfall_id	mtg_scryfall_uri	mtg_image_normal	mtg_oracle_text	override_reason
3403	Strange vortex snail	It will leave behind a slippery slime when walking, and can release super-viscous glue to immobilize enemies when necessary.	2	3	4	creature		Voice of the Woods	Creature — Elf	5.0	G	rare	ons	2002-10-07	1ebb4668-eebf-4b7e-ae29-75fff5963868	https://scryfall.com/card/ons/297/voice-of-the-woods?utm_source=api	https://cards.scryfall.io/normal/front/1/e/1ebb4668-eebf-4b7e-ae29-75fff5963868.jpg?1562902199	Tap five untapped Elves you control: Create a 7/7 green Elemental creature token with trample. (It can deal excess combat damage to the player or planeswalker it's attacking.)	
3404	Haiming female	A shy creature that doesn't like sports and lurks under the sea. It generally does not initiate attacks and can glide quickly on the seabed.	2	3	1	creature		Supreme Inquisitor	Creature — Human Wizard	5.0	U	rare	ons	2002-10-07	867de3d2-2178-4931-823e-ff439e1a45ea	https://scryfall.com/card/ons/117/supreme-inquisitor?utm_source=api	https://cards.scryfall.io/normal/front/8/6/867de3d2-2178-4931-823e-ff439e1a45ea.jpg?1562926695	Tap five untapped Wizards you control: Search target player's library for up to five cards and exile them. Then that player shuffles.	
3405	Hyrule	A mysterious four-legged creature said to have served a powerful master.	2	3	10	creature		Lord of Atlantis	Creature — Merfolk	2.0	U	rare	7ed	2001-04-11	fd279366-8de2-47c5-9ac0-f41f8f81c643	https://scryfall.com/card/7ed/83/lord-of-atlantis?utm_source=api	https://cards.scryfall.io/normal/front/f/d/fd279366-8de2-47c5-9ac0-f41f8f81c643.jpg?1562251850	Other Merfolk get +1/+1 and have islandwalk. (They can't be blocked as long as defending player controls an Island.)	
3406	Sunshine Holiday·Freya	Passionate like the summer sea breeze, set off with full energy!	2	3	11	creature		Narwhal	Creature — Whale	4.0	U	rare	hml	1995-10-01	202d3ed5-f493-43b6-bf36-81ad289e6fb0	https://scryfall.com/card/hml/35/narwhal?utm_source=api	https://cards.scryfall.io/normal/front/2/0/202d3ed5-f493-43b6-bf36-81ad289e6fb0.jpg?1562587054	First strike, protection from red	
3407	Green Breath Fox	When someone is lost in the forest, the Green Breath Fox will quietly make a sound to guide the lost person to find the direction.	2	3	2	creature		Master of the Hunt	Creature — Human	4.0	G	rare	leg	1994-06-01	4e6bf56e-2d74-4e4d-a667-885853979377	https://scryfall.com/card/leg/194/master-of-the-hunt?utm_source=api	https://cards.scryfall.io/normal/front/4/e/4e6bf56e-2d74-4e4d-a667-885853979377.jpg?1562858727	"{2}{G}{G}: Create a 1/1 green Wolf creature token named Wolves of the Hunt. It has ""bands with other creatures named Wolves of the Hunt."" (Any creatures named Wolves of the Hunt can attack in a band as long as at least one has ""bands with other creatures named Wolves of the Hunt."" Bands are blocked as a group. If at least two creatures named Wolves of the Hunt you control, one of which has ""bands with other creatures named Wolves of the Hunt,"" are blocking or being blocked by the same creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)"	
3408	Dice Frog	This dice can distort the direction of gravity according to the changes in the throwing results.	2	3	8	creature		Clockwork Avian	Artifact Creature — Bird	5.0		rare	4ed	1995-04-01	4a92484b-064c-4588-a1ea-6de8fd485ca4	https://scryfall.com/card/4ed/306/clockwork-avian?utm_source=api	https://cards.scryfall.io/normal/front/4/a/4a92484b-064c-4588-a1ea-6de8fd485ca4.jpg?1559603667	Flying\nThis creature enters with four +1/+0 counters on it.\nAt end of combat, if this creature attacked or blocked this combat, remove a +1/+0 counter from it.\n{X}, {T}: Put up to X +1/+0 counters on this creature. This ability can't cause the total number of +1/+0 counters on this creature to be greater than four. Activate only during your upkeep.	
3409	Three types of balls	It is very popular with humans because the special substances in its body can make the nearby land very fertile, causing unreasonably huge fruits to grow on the land.	2	3	2	creature		Blurred Mongoose	Creature — Mongoose	2.0	G	rare	inv	2000-10-02	4b073e3f-6a6f-495a-ab16-39d906b660f1	https://scryfall.com/card/inv/183/blurred-mongoose?utm_source=api	https://cards.scryfall.io/normal/front/4/b/4b073e3f-6a6f-495a-ab16-39d906b660f1.jpg?1562910191	This spell can't be countered.\nShroud (This creature can't be the target of spells or abilities.)	
4101	Spida	A giant bird that flies at supersonic speeds.	3	0	7	creature		Samite Healer	Creature — Human Cleric	2.0	W	common	7ed	2001-04-11	19d997ce-6b08-4058-a7f8-82cc74b9974d	https://scryfall.com/card/7ed/38/samite-healer?utm_source=api	https://cards.scryfall.io/normal/front/1/9/19d997ce-6b08-4058-a7f8-82cc74b9974d.jpg?1562233753	{T}: Prevent the next 1 damage that would be dealt to any target this turn.	
4102	Arrow-feathered bird	Has sharp feathers.	3	0	0	creature		Dwarven Scorcher	Creature — Dwarf	1.0	R	common	jud	2002-05-27	099873b1-7181-4b9d-8ce1-8ec63c814afe	https://scryfall.com/card/jud/86/dwarven-scorcher?utm_source=api	https://cards.scryfall.io/normal/front/0/9/099873b1-7181-4b9d-8ce1-8ec63c814afe.jpg?1562628571	Sacrifice this creature: This creature deals 1 damage to target creature unless that creature's controller has this creature deal 2 damage to them.	
4103	Burning Mane Lion	You can condense flames in your palms and use Flame Fist.	3	0	0	creature		Lightning Elemental	Creature — Elemental	4.0	R	common	7ed	2001-04-11	6df538e3-84c9-4580-85e9-8ac2f9a1294b	https://scryfall.com/card/7ed/201/lightning-elemental?utm_source=api	https://cards.scryfall.io/normal/front/6/d/6df538e3-84c9-4580-85e9-8ac2f9a1294b.jpg?1687904804	Haste (This creature can attack and {T} as soon as it comes under your control.)	
4104	Fantasy Dragon	The pink dreamy foam is intoxicating.	3	0	11	creature		Blood Celebrant	Creature — Human Cleric	1.0	B	common	lgn	2003-02-03	805de325-6f14-4a52-bb85-f9a9545d82a4	https://scryfall.com/card/lgn/61/blood-celebrant?utm_source=api	https://cards.scryfall.io/normal/front/8/0/805de325-6f14-4a52-bb85-f9a9545d82a4.jpg?1562920849	{B}, Pay 1 life: Add one mana of any color.	
4105	Three-leaf palm	A cactus-like creature with three leaves on its head.	3	0	2	creature		Blastoderm	Creature — Beast	4.0	G	common	nem	2000-02-14	9db5d6c2-b11f-442a-b172-c0c99c9bec07	https://scryfall.com/card/nem/102/blastoderm?utm_source=api	https://cards.scryfall.io/normal/front/9/d/9db5d6c2-b11f-442a-b172-c0c99c9bec07.jpg?1562631252	Shroud (This creature can't be the target of spells or abilities.)\nFading 3 (This creature enters with three fade counters on it. At the beginning of your upkeep, remove a fade counter from it. If you can't, sacrifice it.)	
4106	Sunflowermon	Very eager for sunlight, it can exert its greatest power on sunny days.	3	0	2	creature		Gorilla Berserkers	Creature — Ape Berserker	5.0	G	common	all	1996-06-10	344b4613-17f8-4c8b-b5bc-f773a8f8007a	https://scryfall.com/card/all/93a/gorilla-berserkers?utm_source=api	https://cards.scryfall.io/normal/front/3/4/344b4613-17f8-4c8b-b5bc-f773a8f8007a.jpg?1562768241	Trample; rampage 2 (Whenever this creature becomes blocked, it gets +2/+2 until end of turn for each creature blocking it beyond the first.)\nThis creature can't be blocked except by three or more creatures.	
4107	Spiny Rabbit	The body has many cactus spines.	3	0	2	creature		Llanowar Sentinel	Creature — Elf	3.0	G	common	wth	1997-06-09	6f37ea4b-66e2-4ad5-ae7f-d02fd59131bd	https://scryfall.com/card/wth/134/llanowar-sentinel?utm_source=api	https://cards.scryfall.io/normal/front/6/f/6f37ea4b-66e2-4ad5-ae7f-d02fd59131bd.jpg?1562801409	When this creature enters, you may pay {1}{G}. If you do, search your library for a card named Llanowar Sentinel, put that card onto the battlefield, then shuffle.	
4108	Fan Bear	Looks like a panda	3	0	0	creature		Skirk Prospector	Creature — Goblin	1.0	R	common	ons	2002-10-07	eb545dcd-3a7a-46a7-9c35-d28faebc6d17	https://scryfall.com/card/ons/230/skirk-prospector?utm_source=api	https://cards.scryfall.io/normal/front/e/b/eb545dcd-3a7a-46a7-9c35-d28faebc6d17.jpg?1562951033	Sacrifice a Goblin: Add {R}.	
4109	Chef Lizard	A lizard-like creature that loves cooking	3	0	7	creature		Icatian Infantry	Creature — Human Soldier	1.0	W	common	fem	1994-11-01	f95d42d8-ba75-43bf-81b8-b02374f03e83	https://scryfall.com/card/fem/7a/icatian-infantry?utm_source=api	https://cards.scryfall.io/normal/front/f/9/f95d42d8-ba75-43bf-81b8-b02374f03e83.jpg?1562941870	{1}: This creature gains first strike until end of turn.\n{1}: This creature gains banding until end of turn. (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)	
4110	Maple Tail Fox	A huge tail the color of maple leaves	3	0	7	creature		Harvester Druid	Creature — Human Druid	2.0	G	common	jud	2002-05-27	97337e6e-1b3f-43a2-91f2-ca8f6c5dea88	https://scryfall.com/card/jud/120/harvester-druid?utm_source=api	https://cards.scryfall.io/normal/front/9/7/97337e6e-1b3f-43a2-91f2-ca8f6c5dea88.jpg?1562631049	{T}: Add one mana of any color that a land you control could produce.	
4111	Border Fox	A fox patrolling the border.	3	0	10	creature		Arctic Foxes	Creature — Fox	2.0	W	common	ice	1995-06-03	98f99c3e-dddc-492f-aab6-1d899346a385	https://scryfall.com/card/ice/2/arctic-foxes?utm_source=api	https://cards.scryfall.io/normal/front/9/8/98f99c3e-dddc-492f-aab6-1d899346a385.jpg?1587911503	This creature can't be blocked by creatures with power 2 or greater as long as defending player controls a snow land.	
4112	Duolingduo	Big ears, high voltage.	3	0	3	creature		Ridgeline Rager	Creature — Beast	3.0	R	common	pcy	2000-06-05	5f663a4a-592a-4a3b-bbaf-e9c5c3049021	https://scryfall.com/card/pcy/100/ridgeline-rager?utm_source=api	https://cards.scryfall.io/normal/front/5/f/5f663a4a-592a-4a3b-bbaf-e9c5c3049021.jpg?1562912585	{R}: This creature gets +1/+0 until end of turn.	
4113	Electric Dragon Lizard	I love lemons very much.	3	0	3	creature		Merfolk Traders	Creature — Merfolk	2.0	U	common	wth	1997-06-09	ebacbf23-4b69-481c-aaf7-5de7b4a6db6f	https://scryfall.com/card/wth/43/merfolk-traders?utm_source=api	https://cards.scryfall.io/normal/front/e/b/ebacbf23-4b69-481c-aaf7-5de7b4a6db6f.jpg?1562804073	When this creature enters, draw a card, then discard a card.	
4114	Long tail dragon	Good at jumping, running and stealing.	3	0	9	creature		Hornet Cobra	Creature — Snake	3.0	G	common	leg	1994-06-01	27180bad-9bbc-462b-8832-626dc403a3fd	https://scryfall.com/card/leg/190/hornet-cobra?utm_source=api	https://cards.scryfall.io/normal/front/2/7/27180bad-9bbc-462b-8832-626dc403a3fd.jpg?1587910625	First strike	
4115	Pippi	There is a crackling sound of electric sparks while running.	3	0	3	creature		Soldevi Heretic	Creature — Human Cleric	3.0	UW	common	all	1996-06-10	d46accc8-b926-4443-bc12-dfd5870b2d2e	https://scryfall.com/card/all/33a/soldevi-heretic?utm_source=api	https://cards.scryfall.io/normal/front/d/4/d46accc8-b926-4443-bc12-dfd5870b2d2e.jpg?1562770615	{W}, {T}: Prevent the next 2 damage that would be dealt to target creature this turn. Target opponent may draw a card.	
4116	Dora Fat	Fat rabbit	3	0	11	creature		Urborg Skeleton	Creature — Skeleton	1.0	B	common	inv	2000-10-02	6e522a62-fbca-4362-9006-d4356c525704	https://scryfall.com/card/inv/134/urborg-skeleton?utm_source=api	https://cards.scryfall.io/normal/front/6/e/6e522a62-fbca-4362-9006-d4356c525704.jpg?1562917062	Kicker {3} (You may pay an additional {3} as you cast this spell.)\n{B}: Regenerate this creature.\nIf this creature was kicked, it enters with a +1/+1 counter on it.	
4117	Black Snail Beast	Carrying a huge snail shell, it can curl up in the shell when encountering danger.	3	0	11	creature		Drudge Skeletons	Creature — Skeleton	2.0	B	common	7ed	2001-04-11	be76e8d0-70d3-4fc7-9320-e78ad93bd362	https://scryfall.com/card/7ed/130/drudge-skeletons?utm_source=api	https://cards.scryfall.io/normal/front/b/e/be76e8d0-70d3-4fc7-9320-e78ad93bd362.jpg?1562247179	{B}: Regenerate this creature. (The next time this creature would be destroyed this turn, instead tap it, remove it from combat, and heal all damage on it.)	
4201	Steel Goat	Can dig caves with steel claws	3	1	8	creature		Clockwork Steed	Artifact Creature — Horse	4.0		uncommon	5ed	1997-03-24	d27d83b9-4454-40c0-bac0-de736c634a53	https://scryfall.com/card/5ed/357/clockwork-steed?utm_source=api	https://cards.scryfall.io/normal/front/d/2/d27d83b9-4454-40c0-bac0-de736c634a53.jpg?1562594256	This creature enters with four +1/+0 counters on it.\nThis creature can't be blocked by artifact creatures.\nAt end of combat, if this creature attacked or blocked this combat, remove a +1/+0 counter from it.\n{X}, {T}: Put up to X +1/+0 counters on this creature. This ability can't cause the total number of +1/+0 counters on this creature to be greater than four. Activate only during your upkeep.	
4202	Stone Mountain Armor	His natural mission is to protect his stone mountain	3	1	5	creature		Pavel Maliki	Legendary Creature — Human	6.0	BR	uncommon	leg	1994-06-01	304f9d39-3ea2-4274-b23e-e4eaabbc1c4b	https://scryfall.com/card/leg/248/pavel-maliki?utm_source=api	https://cards.scryfall.io/normal/front/3/0/304f9d39-3ea2-4274-b23e-e4eaabbc1c4b.jpg?1562858246	{B}{R}: Pavel Maliki gets +1/+0 until end of turn.	
4203	Timid Crab	Crabs that like to huddle up in caves to hide themselves	3	1	6	creature		Dwarven Blastminer	Creature — Dwarf	2.0	R	uncommon	ons	2002-10-07	2970831a-738b-476f-9d46-39f10a1f91e7	https://scryfall.com/card/ons/199/dwarven-blastminer?utm_source=api	https://cards.scryfall.io/normal/front/2/9/2970831a-738b-476f-9d46-39f10a1f91e7.jpg?1562904808	{2}{R}, {T}: Destroy target nonbasic land.\nMorph {R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)	
4204	Mushroom Cap Crab	The head is shaped like a mushroom	3	1	5	creature		Wildfire Emissary	Creature — Efreet	4.0	R	uncommon	mir	1996-10-08	6d99204c-b42d-48bc-9a93-fae5660665c7	https://scryfall.com/card/mir/203/wildfire-emissary?utm_source=api	https://cards.scryfall.io/normal/front/6/d/6d99204c-b42d-48bc-9a93-fae5660665c7.jpg?1562719775	Protection from white\n{1}{R}: This creature gets +1/+0 until end of turn.	
4301	Golden Mountain Armor	A beast covered in hard gold steel.	3	2	8	creature		Tek	Artifact Creature — Dragon	5.0		rare	inv	2000-10-02	c1f38104-a699-4bb9-930a-699f7bbc338a	https://scryfall.com/card/inv/313/tek?utm_source=api	https://cards.scryfall.io/normal/front/c/1/c1f38104-a699-4bb9-930a-699f7bbc338a.jpg?1562933962	This creature gets +0/+2 as long as you control a Plains, has flying as long as you control an Island, gets +2/+0 as long as you control a Swamp, has first strike as long as you control a Mountain, and has trample as long as you control a Forest.	
4302	Mysterious Dragon	Mysterious dragons, it is said that they can only be seen when the weather is abnormal in the sea.	3	2	11	creature		Rebel Informer	Creature — Human Mercenary Rebel	3.0	B	rare	pcy	2000-06-05	c98a71a8-291f-4d94-ada0-5f50f354cca7	https://scryfall.com/card/pcy/75/rebel-informer?utm_source=api	https://cards.scryfall.io/normal/front/c/9/c98a71a8-291f-4d94-ada0-5f50f354cca7.jpg?1562932704	This creature can't be the target of white spells or abilities from white sources.\n{3}: Put target nontoken Rebel on the bottom of its owner's library.	
4303	Thundermon	A magical beast that can control thunderstorm weather, and can make thunderclouds move or cause thunder to fall.	3	2	1	creature		Shadowmage Infiltrator	Creature — Human Wizard	3.0	BU	rare	ody	2001-10-01	932ce702-565f-4d8c-b9fc-2d7c939ef7d7	https://scryfall.com/card/ody/294/shadowmage-infiltrator?utm_source=api	https://cards.scryfall.io/normal/front/9/3/932ce702-565f-4d8c-b9fc-2d7c939ef7d7.jpg?1562922275	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)\nWhenever this creature deals combat damage to a player, you may draw a card.	
